dbid,name,type,uniprot_name,cid,uniprot,poi,ligase,smiles,dc50,dmax,molecular_weight,exact_mass,heavy_atom_count,ring_count,hbond_donor_count,hbond_acceptor_count,molecular_formula,inchi,inchikey
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,2622,P00533,EGFR L858R/T790M,VHL,C=CC(=O)N1CCC[C@H](N2C(NC3=CC=CC=C3)=NC3=CN=C(NC4=CC=C(N5CCN(CC(=O)NCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4)N=C32)C1,,,1107.4,1106.56364709,80,9,6,16,C59H74N14O6S,"InChI=1S/C59H74N14O6S/c1-6-51(77)71-27-13-16-45(35-71)73-54-47(66-58(73)65-42-14-9-7-10-15-42)34-62-57(68-54)64-43-22-24-44(25-23-43)70-30-28-69(29-31-70)37-50(76)60-26-12-8-11-17-49(75)67-53(59(3,4)5)56(79)72-36-46(74)32-48(72)55(78)61-33-40-18-20-41(21-19-40)52-39(2)63-38-80-52/h6-7,9-10,14-15,18-25,34,38,45-46,48,53,74H,1,8,11-13,16-17,26-33,35-37H2,2-5H3,(H,60,76)(H,61,78)(H,65,66)(H,67,75)(H,62,64,68)/t45-,46+,48-,53+/m0/s1",GKMLWAGLQFDOKQ-BCWDIVJWSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,2622,P00533,EGFR e19d,VHL,C=CC(=O)N1CCC[C@H](N2C(NC3=CC=CC=C3)=NC3=CN=C(NC4=CC=C(N5CCN(CC(=O)NCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4)N=C32)C1,,,1107.4,1106.56364709,80,9,6,16,C59H74N14O6S,"InChI=1S/C59H74N14O6S/c1-6-51(77)71-27-13-16-45(35-71)73-54-47(66-58(73)65-42-14-9-7-10-15-42)34-62-57(68-54)64-43-22-24-44(25-23-43)70-30-28-69(29-31-70)37-50(76)60-26-12-8-11-17-49(75)67-53(59(3,4)5)56(79)72-36-46(74)32-48(72)55(78)61-33-40-18-20-41(21-19-40)52-39(2)63-38-80-52/h6-7,9-10,14-15,18-25,34,38,45-46,48,53,74H,1,8,11-13,16-17,26-33,35-37H2,2-5H3,(H,60,76)(H,61,78)(H,65,66)(H,67,75)(H,62,64,68)/t45-,46+,48-,53+/m0/s1",GKMLWAGLQFDOKQ-BCWDIVJWSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,5614,P00533,EGFR,CRBN,C=CC(=O)NC1=CC=CC(NC2=NC(NC3=CC=C(N4CCN(CC(=O)NCCCCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=C3OC)=NC=C2C(F)(F)F)=C1,,,911.943,911.369027536,66,7,6,14,C45H48F3N11O7,"InChI=1S/C45H48F3N11O7/c1-3-36(60)52-27-9-7-10-28(23-27)53-40-31(45(46,47)48)25-51-44(56-40)54-32-14-13-29(24-35(32)66-2)58-21-19-57(20-22-58)26-38(62)50-18-6-4-5-17-49-33-12-8-11-30-39(33)43(65)59(42(30)64)34-15-16-37(61)55-41(34)63/h3,7-14,23-25,34,49H,1,4-6,15-22,26H2,2H3,(H,50,62)(H,52,60)(H,55,61,63)(H2,51,53,54,56)",XMLUWHZDWMZRLS-UHFFFAOYSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,5614,P00533,EGFR L858R/T790M,CRBN,C=CC(=O)NC1=CC=CC(NC2=NC(NC3=CC=C(N4CCN(CC(=O)NCCCCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=C3OC)=NC=C2C(F)(F)F)=C1,,,911.943,911.369027536,66,7,6,14,C45H48F3N11O7,"InChI=1S/C45H48F3N11O7/c1-3-36(60)52-27-9-7-10-28(23-27)53-40-31(45(46,47)48)25-51-44(56-40)54-32-14-13-29(24-35(32)66-2)58-21-19-57(20-22-58)26-38(62)50-18-6-4-5-17-49-33-12-8-11-30-39(33)43(65)59(42(30)64)34-15-16-37(61)55-41(34)63/h3,7-14,23-25,34,49H,1,4-6,15-22,26H2,2H3,(H,50,62)(H,52,60)(H,55,61,63)(H2,51,53,54,56)",XMLUWHZDWMZRLS-UHFFFAOYSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,5614,P00533,EGFR e19d,CRBN,C=CC(=O)NC1=CC=CC(NC2=NC(NC3=CC=C(N4CCN(CC(=O)NCCCCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=C3OC)=NC=C2C(F)(F)F)=C1,,,911.943,911.369027536,66,7,6,14,C45H48F3N11O7,"InChI=1S/C45H48F3N11O7/c1-3-36(60)52-27-9-7-10-28(23-27)53-40-31(45(46,47)48)25-51-44(56-40)54-32-14-13-29(24-35(32)66-2)58-21-19-57(20-22-58)26-38(62)50-18-6-4-5-17-49-33-12-8-11-30-39(33)43(65)59(42(30)64)34-15-16-37(61)55-41(34)63/h3,7-14,23-25,34,49H,1,4-6,15-22,26H2,2H3,(H,50,62)(H,52,60)(H,55,61,63)(H2,51,53,54,56)",XMLUWHZDWMZRLS-UHFFFAOYSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,590,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCOCCOCCOCCOCCOCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2=CC=C(C3=C(C)N=CS3)C=C2)C(C)(C)C)CC1,,,1178.823,1177.5084958,82,7,4,18,C58H77ClFN9O12S,"InChI=1S/C58H77ClFN9O12S/c1-39-53(82-38-64-39)41-9-7-40(8-10-41)35-61-56(73)48-32-43(70)36-69(48)57(74)54(58(2,3)4)66-51(71)13-21-76-23-25-78-27-29-80-30-28-79-26-24-77-22-14-52(72)68-18-16-67(17-19-68)15-6-20-81-50-33-44-47(34-49(50)75-5)62-37-63-55(44)65-42-11-12-46(60)45(59)31-42/h7-12,31,33-34,37-38,43,48,54,70H,6,13-30,32,35-36H2,1-5H3,(H,61,73)(H,66,71)(H,62,63,65)/t43-,48+,54-/m1/s1",PQNOXKXLYLTRFY-WBGXEMRLSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,590,P00533,EGFR L858R,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCOCCOCCOCCOCCOCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2=CC=C(C3=C(C)N=CS3)C=C2)C(C)(C)C)CC1,,,1178.823,1177.5084958,82,7,4,18,C58H77ClFN9O12S,"InChI=1S/C58H77ClFN9O12S/c1-39-53(82-38-64-39)41-9-7-40(8-10-41)35-61-56(73)48-32-43(70)36-69(48)57(74)54(58(2,3)4)66-51(71)13-21-76-23-25-78-27-29-80-30-28-79-26-24-77-22-14-52(72)68-18-16-67(17-19-68)15-6-20-81-50-33-44-47(34-49(50)75-5)62-37-63-55(44)65-42-11-12-46(60)45(59)31-42/h7-12,31,33-34,37-38,43,48,54,70H,6,13-30,32,35-36H2,1-5H3,(H,61,73)(H,66,71)(H,62,63,65)/t43-,48+,54-/m1/s1",PQNOXKXLYLTRFY-WBGXEMRLSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,1548,P00533,EGFR L858R/T790M,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCOCCOCCC(=O)N4CCN(C5=CC=C(C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C8=CC=CC=C8)C(=O)C7=C6)C=C5)CC4)=C3C2=O)C(=O)N1,,,1057.196,1056.40514036,76,9,3,16,C55H60N8O12S,"InChI=1S/C55H60N8O12S/c64-46-16-15-45(50(66)58-46)63-53(69)42-7-4-8-44(48(42)54(63)70)56-18-25-72-27-29-74-31-33-75-32-30-73-28-26-71-24-17-47(65)61-22-20-60(21-23-61)41-13-11-37(12-14-41)39-9-10-40-36-62(52(68)43(40)35-39)49(38-5-2-1-3-6-38)51(67)59-55-57-19-34-76-55/h1-14,19,34-35,45,49,56H,15-18,20-33,36H2,(H,57,59,67)(H,58,64,66)",NQLZSRAQWCFGSA-UHFFFAOYSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,5499,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCOCCOCCOCCOCCOCCNC(=O)C[C@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](C2=CC(C)=NO2)C(C)C)C2=CC=C(C3=C(C)N=CS3)C=C2)CC1,,,1259.897,1258.52995952,88,8,4,20,C62H80ClFN10O13S,"InChI=1S/C62H80ClFN10O13S/c1-40(2)58(55-31-41(3)71-87-55)62(79)74-37-46(75)33-52(74)61(78)70-50(43-7-9-44(10-8-43)59-42(4)68-39-88-59)36-56(76)65-14-22-82-24-26-84-28-30-85-29-27-83-25-23-81-21-13-57(77)73-18-16-72(17-19-73)15-6-20-86-54-34-47-51(35-53(54)80-5)66-38-67-60(47)69-45-11-12-49(64)48(63)32-45/h7-12,31-32,34-35,38-40,46,50,52,58,75H,6,13-30,33,36-37H2,1-5H3,(H,65,76)(H,70,78)(H,66,67,69)/t46-,50+,52+,58-/m1/s1",PQAZOTYGULGKJL-FAVMTTGLSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,5507,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCOCCOCCOCCOCCOCCNC(=O)C[C@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)C2=CC=C(C3=C(C)N=CS3)C=C2)CC1,,,1293.93,1292.55183784,90,8,5,19,C63H83ClF2N10O13S,"InChI=1S/C63H83ClF2N10O13S/c1-41-56(90-40-70-41)43-9-7-42(8-10-43)49(72-59(80)51-34-45(77)38-76(51)60(81)57(62(2,3)4)73-61(82)63(66)14-15-63)37-54(78)67-16-24-85-26-28-87-30-32-88-31-29-86-27-25-84-23-13-55(79)75-20-18-74(19-21-75)17-6-22-89-53-35-46-50(36-52(53)83-5)68-39-69-58(46)71-44-11-12-48(65)47(64)33-44/h7-12,33,35-36,39-40,45,49,51,57,77H,6,13-32,34,37-38H2,1-5H3,(H,67,78)(H,72,80)(H,73,82)(H,68,69,71)/t45-,49+,51+,57-/m1/s1",LRJQWBDAUMUYAQ-HCQLXHEYSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,1547,P00533,EGFR L858R/T790M,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCOCCC(=O)N4CCN(C5=CC=C(C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C8=CC=CC=C8)C(=O)C7=C6)C=C5)CC4)=C3C2=O)C(=O)N1,,,1013.143,1012.37892561,73,9,3,15,C53H56N8O11S,"InChI=1S/C53H56N8O11S/c62-44-16-15-43(48(64)56-44)61-51(67)40-7-4-8-42(46(40)52(61)68)54-18-25-70-27-29-72-31-30-71-28-26-69-24-17-45(63)59-22-20-58(21-23-59)39-13-11-35(12-14-39)37-9-10-38-34-60(50(66)41(38)33-37)47(36-5-2-1-3-6-36)49(65)57-53-55-19-32-73-53/h1-14,19,32-33,43,47,54H,15-18,20-31,34H2,(H,55,57,65)(H,56,62,64)",RQWUUMNUWMTZQD-UHFFFAOYSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,5498,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCOCCOCCOCCOCCNC(=O)C[C@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](C2=CC(C)=NO2)C(C)C)C2=CC=C(C3=C(C)N=CS3)C=C2)CC1,,,1215.844,1214.50374477,85,8,4,19,C60H76ClFN10O12S,"InChI=1S/C60H76ClFN10O12S/c1-38(2)56(53-29-39(3)69-84-53)60(77)72-35-44(73)31-50(72)59(76)68-48(41-7-9-42(10-8-41)57-40(4)66-37-85-57)34-54(74)63-14-22-80-24-26-82-28-27-81-25-23-79-21-13-55(75)71-18-16-70(17-19-71)15-6-20-83-52-32-45-49(33-51(52)78-5)64-36-65-58(45)67-43-11-12-47(62)46(61)30-43/h7-12,29-30,32-33,36-38,44,48,50,56,73H,6,13-28,31,34-35H2,1-5H3,(H,63,74)(H,68,76)(H,64,65,67)/t44-,48+,50+,56-/m1/s1",WXGPZJDYSLRMDS-HHHFUCLFSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,5506,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCOCCOCCOCCOCCNC(=O)C[C@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)C2=CC=C(C3=C(C)N=CS3)C=C2)CC1,,,1249.877,1248.52562309,87,8,5,18,C61H79ClF2N10O12S,"InChI=1S/C61H79ClF2N10O12S/c1-39-54(87-38-68-39)41-9-7-40(8-10-41)47(70-57(78)49-32-43(75)36-74(49)58(79)55(60(2,3)4)71-59(80)61(64)14-15-61)35-52(76)65-16-24-83-26-28-85-30-29-84-27-25-82-23-13-53(77)73-20-18-72(19-21-73)17-6-22-86-51-33-44-48(34-50(51)81-5)66-37-67-56(44)69-42-11-12-46(63)45(62)31-42/h7-12,31,33-34,37-38,43,47,49,55,75H,6,13-30,32,35-36H2,1-5H3,(H,65,76)(H,70,78)(H,71,80)(H,66,67,69)/t43-,47+,49+,55-/m1/s1",VOWRMQVEPOIRPR-BUCBQYKQSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,589,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCOCCOCCOCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2=CC=C(C3=C(C)N=CS3)C=C2)C(C)(C)C)CC1,,,1090.717,1089.45606631,76,7,4,16,C54H69ClFN9O10S,"InChI=1S/C54H69ClFN9O10S/c1-35-49(76-34-60-35)37-9-7-36(8-10-37)31-57-52(69)44-28-39(66)32-65(44)53(70)50(54(2,3)4)62-47(67)13-21-72-23-25-74-26-24-73-22-14-48(68)64-18-16-63(17-19-64)15-6-20-75-46-29-40-43(30-45(46)71-5)58-33-59-51(40)61-38-11-12-42(56)41(55)27-38/h7-12,27,29-30,33-34,39,44,50,66H,6,13-26,28,31-32H2,1-5H3,(H,57,69)(H,62,67)(H,58,59,61)/t39-,44+,50-/m1/s1",DUHAIXHBBDGIBP-MLENZQCQSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,589,P00533,EGFR L858R,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCOCCOCCOCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2=CC=C(C3=C(C)N=CS3)C=C2)C(C)(C)C)CC1,,,1090.717,1089.45606631,76,7,4,16,C54H69ClFN9O10S,"InChI=1S/C54H69ClFN9O10S/c1-35-49(76-34-60-35)37-9-7-36(8-10-37)31-57-52(69)44-28-39(66)32-65(44)53(70)50(54(2,3)4)62-47(67)13-21-72-23-25-74-26-24-73-22-14-48(68)64-18-16-63(17-19-64)15-6-20-75-46-29-40-43(30-45(46)71-5)58-33-59-51(40)61-38-11-12-42(56)41(55)27-38/h7-12,27,29-30,33-34,39,44,50,66H,6,13-26,28,31-32H2,1-5H3,(H,57,69)(H,62,67)(H,58,59,61)/t39-,44+,50-/m1/s1",DUHAIXHBBDGIBP-MLENZQCQSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,1473,P00533,EGFR,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCC(=O)N4CCN(C5=CC=C(C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C8=CC=CC=C8)C(=O)C7=C6)C=C5)CC4)=C3C2=O)C(=O)N1,,,969.09,968.352710864,70,9,3,14,C51H52N8O10S,"InChI=1S/C51H52N8O10S/c60-42-16-15-41(46(62)54-42)59-49(65)38-7-4-8-40(44(38)50(59)66)52-18-25-68-27-29-69-28-26-67-24-17-43(61)57-22-20-56(21-23-57)37-13-11-33(12-14-37)35-9-10-36-32-58(48(64)39(36)31-35)45(34-5-2-1-3-6-34)47(63)55-51-53-19-30-70-51/h1-14,19,30-31,41,45,52H,15-18,20-29,32H2,(H,53,55,63)(H,54,60,62)",YQIWOKJOFFNGOJ-UHFFFAOYSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,1473,P00533,EGFR L858R/T790M,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCC(=O)N4CCN(C5=CC=C(C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C8=CC=CC=C8)C(=O)C7=C6)C=C5)CC4)=C3C2=O)C(=O)N1,,,969.09,968.352710864,70,9,3,14,C51H52N8O10S,"InChI=1S/C51H52N8O10S/c60-42-16-15-41(46(62)54-42)59-49(65)38-7-4-8-40(44(38)50(59)66)52-18-25-68-27-29-69-28-26-67-24-17-43(61)57-22-20-56(21-23-57)37-13-11-33(12-14-37)35-9-10-36-32-58(48(64)39(36)31-35)45(34-5-2-1-3-6-34)47(63)55-51-53-19-30-70-51/h1-14,19,30-31,41,45,52H,15-18,20-29,32H2,(H,53,55,63)(H,54,60,62)",YQIWOKJOFFNGOJ-UHFFFAOYSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,5497,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCOCCOCCOCCNC(=O)C[C@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](C2=CC(C)=NO2)C(C)C)C2=CC=C(C3=C(C)N=CS3)C=C2)CC1,,,1171.791,1170.47753002,82,8,4,18,C58H72ClFN10O11S,"InChI=1S/C58H72ClFN10O11S/c1-36(2)54(51-27-37(3)67-81-51)58(75)70-33-42(71)29-48(70)57(74)66-46(39-7-9-40(10-8-39)55-38(4)64-35-82-55)32-52(72)61-14-22-78-24-26-79-25-23-77-21-13-53(73)69-18-16-68(17-19-69)15-6-20-80-50-30-43-47(31-49(50)76-5)62-34-63-56(43)65-41-11-12-45(60)44(59)28-41/h7-12,27-28,30-31,34-36,42,46,48,54,71H,6,13-26,29,32-33H2,1-5H3,(H,61,72)(H,66,74)(H,62,63,65)/t42-,46+,48+,54-/m1/s1",SQUJSQSJQZXAKH-FOCFZSKWSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,5505,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCOCCOCCOCCNC(=O)C[C@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)C2=CC=C(C3=C(C)N=CS3)C=C2)CC1,,,1205.824,1204.49940834,84,8,5,17,C59H75ClF2N10O11S,"InChI=1S/C59H75ClF2N10O11S/c1-37-52(84-36-66-37)39-9-7-38(8-10-39)45(68-55(76)47-30-41(73)34-72(47)56(77)53(58(2,3)4)69-57(78)59(62)14-15-59)33-50(74)63-16-24-81-26-28-82-27-25-80-23-13-51(75)71-20-18-70(19-21-71)17-6-22-83-49-31-42-46(32-48(49)79-5)64-35-65-54(42)67-40-11-12-44(61)43(60)29-40/h7-12,29,31-32,35-36,41,45,47,53,73H,6,13-28,30,33-34H2,1-5H3,(H,63,74)(H,68,76)(H,69,78)(H,64,65,67)/t41-,45+,47+,53-/m1/s1",OESWSLAPUVIPCV-UYZZMYMLSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,1546,P00533,EGFR L858R/T790M,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCC(=O)N4CCN(C5=CC=C(C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C8=CC=CC=C8)C(=O)C7=C6)C=C5)CC4)=C3C2=O)C(=O)N1,,,925.037,924.326496116,67,9,3,13,C49H48N8O9S,"InChI=1S/C49H48N8O9S/c58-40-16-15-39(44(60)52-40)57-47(63)36-7-4-8-38(42(36)48(57)64)50-18-25-66-27-26-65-24-17-41(59)55-22-20-54(21-23-55)35-13-11-31(12-14-35)33-9-10-34-30-56(46(62)37(34)29-33)43(32-5-2-1-3-6-32)45(61)53-49-51-19-28-67-49/h1-14,19,28-29,39,43,50H,15-18,20-27,30H2,(H,51,53,61)(H,52,58,60)",BHOFOVKVHRLVFH-UHFFFAOYSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,5495,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCOCCOCCNC(=O)C[C@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](C2=CC(C)=NO2)C(C)C)C2=CC=C(C3=C(C)N=CS3)C=C2)CC1,,,1127.738,1126.45131528,79,8,4,17,C56H68ClFN10O10S,"InChI=1S/C56H68ClFN10O10S/c1-34(2)52(49-25-35(3)65-78-49)56(73)68-31-40(69)27-46(68)55(72)64-44(37-7-9-38(10-8-37)53-36(4)62-33-79-53)30-50(70)59-14-22-76-24-23-75-21-13-51(71)67-18-16-66(17-19-67)15-6-20-77-48-28-41-45(29-47(48)74-5)60-32-61-54(41)63-39-11-12-43(58)42(57)26-39/h7-12,25-26,28-29,32-34,40,44,46,52,69H,6,13-24,27,30-31H2,1-5H3,(H,59,70)(H,64,72)(H,60,61,63)/t40-,44+,46+,52-/m1/s1",HSYGBRJEVWUWJH-YHXFZPEXSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,5503,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCOCCOCCNC(=O)C[C@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)C2=CC=C(C3=C(C)N=CS3)C=C2)CC1,,,1161.771,1160.47319359,81,8,5,16,C57H71ClF2N10O10S,"InChI=1S/C57H71ClF2N10O10S/c1-35-50(81-34-64-35)37-9-7-36(8-10-37)43(66-53(74)45-28-39(71)32-70(45)54(75)51(56(2,3)4)67-55(76)57(60)14-15-57)31-48(72)61-16-24-79-26-25-78-23-13-49(73)69-20-18-68(19-21-69)17-6-22-80-47-29-40-44(30-46(47)77-5)62-33-63-52(40)65-38-11-12-42(59)41(58)27-38/h7-12,27,29-30,33-34,39,43,45,51,71H,6,13-26,28,31-32H2,1-5H3,(H,61,72)(H,66,74)(H,67,76)(H,62,63,65)/t39-,43+,45+,51-/m1/s1",HZSHXUUDFTUBHJ-NZMHYKQJSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,581,P00533,EGFR L858R/T790M,VHL,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4OC)N=C32)=C1,69,,1108.38,1107.5364293,80,8,5,15,C60H73N11O8S,"InChI=1S/C60H73N11O8S/c1-8-50(73)64-42-16-15-17-44(31-42)71-53(76)30-38(2)46-35-62-59(67-56(46)71)65-47-25-24-43(32-49(47)79-7)68-26-28-69(29-27-68)52(75)19-14-12-10-9-11-13-18-51(74)66-55(60(4,5)6)58(78)70-36-45(72)33-48(70)57(77)61-34-40-20-22-41(23-21-40)54-39(3)63-37-80-54/h8,15-17,20-25,30-32,35,37,45,48,55,72H,1,9-14,18-19,26-29,33-34,36H2,2-7H3,(H,61,77)(H,64,73)(H,66,74)(H,62,65,67)/t45-,48+,55-/m1/s1",NXHJICMMHCOKPI-ZRJZPVMUSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,581,P00533,EGFR,VHL,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4OC)N=C32)=C1,>2000,,1108.38,1107.5364293,80,8,5,15,C60H73N11O8S,"InChI=1S/C60H73N11O8S/c1-8-50(73)64-42-16-15-17-44(31-42)71-53(76)30-38(2)46-35-62-59(67-56(46)71)65-47-25-24-43(32-49(47)79-7)68-26-28-69(29-27-68)52(75)19-14-12-10-9-11-13-18-51(74)66-55(60(4,5)6)58(78)70-36-45(72)33-48(70)57(77)61-34-40-20-22-41(23-21-40)54-39(3)63-37-80-54/h8,15-17,20-25,30-32,35,37,45,48,55,72H,1,9-14,18-19,26-29,33-34,36H2,2-7H3,(H,61,77)(H,64,73)(H,66,74)(H,62,65,67)/t45-,48+,55-/m1/s1",NXHJICMMHCOKPI-ZRJZPVMUSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,5476,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCCCCCCCNC(=O)C[C@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](C2=CC(C)=NO2)C(C)C)C2=CC=C(C3=C(C)N=CS3)C=C2)CC1,,,1123.794,1122.49278616,79,8,4,15,C58H72ClFN10O8S,"InChI=1S/C58H72ClFN10O8S/c1-36(2)54(51-27-37(3)67-78-51)58(75)70-33-42(71)29-48(70)57(74)66-46(39-14-16-40(17-15-39)55-38(4)64-35-79-55)32-52(72)61-20-11-9-7-6-8-10-13-53(73)69-24-22-68(23-25-69)21-12-26-77-50-30-43-47(31-49(50)76-5)62-34-63-56(43)65-41-18-19-45(60)44(59)28-41/h14-19,27-28,30-31,34-36,42,46,48,54,71H,6-13,20-26,29,32-33H2,1-5H3,(H,61,72)(H,66,74)(H,62,63,65)/t42-,46+,48+,54-/m1/s1",VZEWWNCXKUBTMG-FOCFZSKWSA-N
